PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,FG_PCT,FG3A,FG3_PCT,FT_PCT,DREB,PF,PLAYER_NAME,POSITION,MIN,FGM,FGA,FTM,FTA,FG3M,PTS,OREB,REB,AST,STL,BLK,TOV,FGM_PTS,FGA_PTS,FG3M_PTS,FTM_PTS,FTA_PTS,OREB_PTS,REB_PTS,AST_PTS,STL_PTS,BLK_PTS,TOV_PTS,PTS_PTS,TOTAL
1626220,2018-19,00,1610612762,UTA,26.0,82,16,0.475,176,0.386,0.762,263,172,Royce O'Neale,Forward,20.38,1.99,4.18,0.39,0.51,0.83,5.2,0.27,3.48,1.51,0.66,0.29,0.85,69.6,-41.8,2.1,3.1,-1.5,1.4,27.8,25.7,19.8,8.7,-12.8,26.0,128.1
1626220,2019-20,00,1610612762,UTA,27.0,71,62,0.433,244,0.377,0.764,362,202,Royce O'Neale,Forward,28.86,2.23,5.14,0.59,0.77,1.3,6.34,0.38,5.48,2.54,0.83,0.45,0.86,78.0,-51.4,3.2,4.7,-2.3,1.9,43.8,43.2,24.9,13.5,-12.9,31.7,178.3
1626220,2020-21,00,1610612762,UTA,28.0,71,71,0.444,278,0.385,0.848,397,182,Royce O'Neale,Forward,31.55,2.46,5.55,0.55,0.65,1.51,6.99,1.24,6.83,2.55,0.8,0.45,1.17,86.1,-55.5,3.8,4.4,-2.0,6.2,54.6,43.3,24.0,13.5,-17.5,35.0,195.9
1626220,2021-22,00,1610612762,UTA,29.0,77,77,0.457,306,0.389,0.804,304,183,Royce O'Neale,Forward,31.25,2.64,5.77,0.58,0.73,1.55,7.4,0.83,4.78,2.48,1.12,0.42,1.03,92.4,-57.7,3.9,4.6,-2.2,4.1,38.2,42.2,33.6,12.6,-15.4,37.0,193.3
1626220,2022-23,00,1610612751,BKN,30.0,76,53,0.386,419,0.389,0.725,329,239,Royce O'Neale,Forward,31.7,3.01,7.8,0.66,0.91,2.14,8.83,0.72,5.05,3.72,0.86,0.64,1.5,105.4,-78.0,5.4,5.3,-2.7,3.6,40.4,63.2,25.8,19.2,-22.5,44.2,209.3
1626220,2023-24,00,1610612751,BKN,30.0,13,4,0.354,79,0.38,0.5,62,39,Royce O'Neale,Forward,30.15,2.62,7.38,0.15,0.31,2.31,7.69,0.69,5.46,3.23,0.62,0.85,1.08,91.7,-73.8,5.8,1.2,-0.9,3.4,43.7,54.9,18.6,25.5,-16.2,38.4,192.3
1629643,2020-21,00,1610612753,ORL,22.0,45,19,0.417,141,0.348,0.75,139,48,Chuma Okeke,Forward,25.18,3.0,7.2,0.67,0.89,1.09,7.76,0.93,4.02,2.24,1.07,0.49,0.84,105.0,-72.0,2.7,5.4,-2.7,4.6,32.2,38.1,32.1,14.7,-12.6,38.8,186.3
1629643,2021-22,00,1610612753,ORL,23.0,70,20,0.376,371,0.318,0.846,300,95,Chuma Okeke,Forward,24.99,3.09,8.21,0.79,0.93,1.69,8.64,0.67,4.96,1.69,1.39,0.6,0.81,108.2,-82.1,4.2,6.3,-2.8,3.4,39.7,28.7,41.7,18.0,-12.2,43.2,196.3
1629643,2022-23,00,1610612753,ORL,24.0,27,8,0.352,86,0.302,0.762,70,40,Chuma Okeke,Forward,19.19,1.59,4.52,0.59,0.78,0.96,4.74,0.96,3.56,1.37,0.7,0.41,0.63,55.6,-45.2,2.4,4.7,-2.3,4.8,28.5,23.3,21.0,12.3,-9.4,23.7,119.4
1629643,2023-24,00,1610612753,ORL,25.0,6,0,0.333,4,0.25,0.0,4,0,Chuma Okeke,Forward,3.83,0.33,1.0,0.0,0.0,0.17,0.83,0.5,1.17,0.17,0.0,0.0,0.17,11.6,-10.0,0.4,0.0,-0.0,2.5,9.4,2.9,0.0,0.0,-2.6,4.1,18.3
1629006,2018-19,00,1610612750,MIN,20.0,74,52,0.386,215,0.279,0.728,177,166,Josh Okogie,Guard,23.74,2.65,6.86,1.59,2.19,0.81,7.7,0.55,2.95,1.23,1.19,0.45,0.85,92.8,-68.6,2.0,12.7,-6.6,2.8,23.6,20.9,35.7,13.5,-12.8,38.5,154.5
1629006,2019-20,00,1610612750,MIN,21.0,62,28,0.427,154,0.266,0.796,181,139,Josh Okogie,Guard,24.95,2.74,6.42,2.45,3.08,0.66,8.6,1.4,4.32,1.6,1.1,0.42,1.4,95.9,-64.2,1.6,19.6,-9.2,7.0,34.6,27.2,33.0,12.6,-21.0,43.0,180.1
1629006,2020-21,00,1610612750,MIN,22.0,59,37,0.402,108,0.269,0.769,93,123,Josh Okogie,Guard,20.29,1.73,4.31,1.41,1.83,0.49,5.36,1.07,2.64,1.07,0.92,0.47,0.73,60.6,-43.1,1.2,11.3,-5.5,5.4,21.1,18.2,27.6,14.1,-11.0,26.8,126.7
1629006,2021-22,00,1610612750,MIN,23.0,49,6,0.404,47,0.298,0.686,41,53,Josh Okogie,Guard,10.53,0.86,2.12,0.71,1.04,0.29,2.71,0.59,1.43,0.51,0.53,0.24,0.47,30.1,-21.2,0.7,5.7,-3.1,2.9,11.4,8.7,15.9,7.2,-7.0,13.6,64.9
1629006,2022-23,00,1610612756,PHX,24.0,72,26,0.391,197,0.335,0.724,142,114,Josh Okogie,Guard,18.76,2.25,5.75,1.93,2.67,0.92,7.35,1.51,3.49,1.46,0.78,0.47,0.88,78.8,-57.5,2.3,15.4,-8.0,7.6,27.9,24.8,23.4,14.1,-13.2,36.8,152.4
1629006,2023-24,00,1610612756,PHX,25.0,13,6,0.438,28,0.286,0.848,17,16,Josh Okogie,Guard,21.69,2.15,4.92,2.15,2.54,0.62,7.08,1.69,3.0,1.0,0.85,0.38,0.85,75.2,-49.2,1.6,17.2,-7.6,8.4,24.0,17.0,25.5,11.4,-12.8,35.4,146.1
1630168,2020-21,00,1610612737,ATL,20.0,50,4,0.644,3,0.0,0.632,101,100,Onyeka Okongwu,Forward-Center,12.02,1.92,2.98,0.72,1.14,0.0,4.56,1.24,3.26,0.36,0.46,0.66,0.58,67.2,-29.8,0.0,5.8,-3.4,6.2,26.1,6.1,13.8,19.8,-8.7,22.8,125.9
1630168,2021-22,00,1610612737,ATL,21.0,48,6,0.69,0,0.0,0.727,168,149,Onyeka Okongwu,Forward-Center,20.67,3.25,4.71,1.67,2.29,0.0,8.17,2.4,5.9,1.1,0.65,1.25,0.92,113.8,-47.1,0.0,13.4,-6.9,12.0,47.2,18.7,19.5,37.5,-13.8,40.8,235.1
1630168,2022-23,00,1610612737,ATL,22.0,80,18,0.638,13,0.308,0.781,359,251,Onyeka Okongwu,Forward-Center,23.11,3.96,6.21,1.91,2.45,0.05,9.89,2.71,7.2,1.01,0.7,1.34,1.01,138.6,-62.1,0.1,15.3,-7.4,13.6,57.6,17.2,21.0,40.2,-15.2,49.4,268.3
1630168,2023-24,00,1610612737,ATL,22.0,12,0,0.594,10,0.3,0.933,48,38,Onyeka Okongwu,Forward-Center,22.08,3.17,5.33,2.33,2.5,0.25,8.92,2.67,6.67,1.42,0.58,0.92,1.08,111.0,-53.3,0.6,18.6,-7.5,13.4,53.4,24.1,17.4,27.6,-16.2,44.6,233.7
1630171,2020-21,00,1610612739,CLE,20.0,67,67,0.42,214,0.29,0.726,138,185,Isaac Okoro,Forward-Guard,32.43,3.51,8.34,1.7,2.34,0.93,9.64,1.01,3.07,1.91,0.93,0.36,1.28,122.8,-83.4,2.3,13.6,-7.0,5.0,24.6,32.5,27.9,10.8,-19.2,48.2,178.1
1630171,2021-22,00,1610612739,CLE,21.0,67,61,0.48,157,0.35,0.768,129,164,Isaac Okoro,Forward-Guard,29.57,3.09,6.43,1.78,2.31,0.82,8.78,1.07,3.0,1.81,0.84,0.33,0.87,108.2,-64.3,2.0,14.2,-6.9,5.4,24.0,30.8,25.2,9.9,-13.0,43.9,179.4
1630171,2022-23,00,1610612739,CLE,22.0,76,46,0.494,171,0.363,0.757,135,158,Isaac Okoro,Forward-Guard,21.75,2.3,4.66,1.03,1.36,0.82,6.45,0.68,2.46,1.14,0.74,0.39,0.55,80.5,-46.6,2.0,8.2,-4.1,3.4,19.7,19.4,22.2,11.7,-8.2,32.2,140.4
1630171,2023-24,00,1610612739,CLE,22.0,6,5,0.488,15,0.4,0.692,17,23,Isaac Okoro,Forward-Guard,28.83,3.5,7.17,1.5,2.17,1.0,9.5,2.0,4.83,2.17,1.17,0.5,1.0,122.5,-71.7,2.5,12.0,-6.5,10.0,38.6,36.9,35.1,15.0,-15.0,47.5,226.9
203506,2013-14,00,1610612753,ORL,22.0,80,44,0.419,226,0.327,0.78,286,210,Victor Oladipo,Guard,31.09,4.9,11.7,3.1,3.98,0.92,13.82,0.54,4.11,4.09,1.61,0.46,3.2,171.5,-117.0,2.3,24.8,-11.9,2.7,32.9,69.5,48.3,13.8,-48.0,69.1,258.0
203506,2014-15,00,1610612753,ORL,23.0,72,71,0.436,248,0.339,0.819,251,187,Victor Oladipo,Guard,35.74,6.57,15.08,3.64,4.44,1.17,17.94,0.71,4.19,4.1,1.67,0.26,2.83,230.0,-150.8,2.9,29.1,-13.3,3.6,33.5,69.7,50.1,7.8,-42.4,89.7,309.9
203506,2015-16,00,1610612753,ORL,24.0,72,52,0.438,282,0.348,0.83,297,174,Victor Oladipo,Guard,33.04,5.9,13.47,2.85,3.43,1.36,16.01,0.67,4.79,3.92,1.61,0.75,2.12,206.5,-134.7,3.4,22.8,-10.3,3.4,38.3,66.6,48.3,22.5,-31.8,80.1,315.1
203506,2016-17,00,1610612760,OKC,25.0,67,67,0.442,352,0.361,0.753,252,155,Victor Oladipo,Guard,33.18,6.15,13.91,1.73,2.3,1.9,15.93,0.58,4.34,2.63,1.16,0.31,1.78,215.2,-139.1,4.8,13.8,-6.9,2.9,34.7,44.7,34.8,9.3,-26.7,79.6,267.1
203506,2017-18,00,1610612754,IND,26.0,75,75,0.477,434,0.371,0.799,343,175,Victor Oladipo,Guard,34.03,8.53,17.89,3.92,4.91,2.15,23.13,0.63,5.2,4.31,2.36,0.76,2.92,298.5,-178.9,5.4,31.4,-14.7,3.2,41.6,73.3,70.8,22.8,-43.8,115.6,425.2
203506,2018-19,00,1610612754,IND,27.0,36,36,0.423,216,0.343,0.73,181,72,Victor Oladipo,Guard,31.86,6.92,16.33,2.86,3.92,2.06,18.75,0.58,5.61,5.17,1.67,0.31,2.28,242.2,-163.3,5.2,22.9,-11.8,2.9,44.9,87.9,50.1,9.3,-34.2,93.8,349.9
203506,2019-20,00,1610612754,IND,28.0,19,16,0.394,104,0.317,0.814,66,36,Victor Oladipo,Guard,27.79,5.11,12.95,2.53,3.11,1.74,14.47,0.47,3.95,2.95,0.89,0.21,2.47,178.9,-129.5,4.4,20.2,-9.3,2.3,31.6,50.2,26.7,6.3,-37.1,72.4,217.1
203506,2020-21,00,0,TOT,29.0,33,33,0.408,239,0.326,0.754,148,81,Victor Oladipo,Guard,32.73,7.12,17.45,3.15,4.18,2.36,19.76,0.36,4.85,4.58,1.39,0.42,2.52,249.2,-174.5,5.9,25.2,-12.5,1.8,38.8,77.9,41.7,12.6,-37.8,98.8,327.1
203506,2020-21,00,1610612748,MIA,29.0,4,4,0.372,17,0.235,0.667,11,13,Victor Oladipo,Guard,27.75,4.0,10.75,3.0,4.5,1.0,12.0,0.75,3.5,3.5,1.75,0.5,3.5,140.0,-107.5,2.5,24.0,-13.5,3.8,28.0,59.5,52.5,15.0,-52.5,60.0,211.8
203506,2021-22,00,1610612748,MIA,30.0,8,1,0.479,36,0.417,0.737,20,13,Victor Oladipo,Guard,21.62,4.38,9.12,1.75,2.38,1.88,12.38,0.38,2.88,3.5,0.62,0.12,2.0,153.3,-91.2,4.7,14.0,-7.1,1.9,23.0,59.5,18.6,3.6,-30.0,61.9,212.2
203506,2022-23,00,1610612748,MIA,31.0,42,2,0.397,212,0.33,0.747,112,99,Victor Oladipo,Guard,26.33,3.81,9.6,1.4,1.88,1.67,10.69,0.38,3.05,3.48,1.36,0.29,2.07,133.4,-96.0,4.2,11.2,-5.6,1.9,24.4,59.2,40.8,8.7,-31.0,53.4,204.6
203482,2013-14,00,1610612738,BOS,23.0,70,9,0.466,114,0.351,0.811,225,227,Kelly Olynyk,Forward-Center,20.0,3.34,7.17,1.41,1.74,0.57,8.67,2.0,5.21,1.56,0.5,0.39,1.51,116.9,-71.7,1.4,11.3,-5.2,10.0,41.7,26.5,15.0,11.7,-22.6,43.4,178.4
203482,2014-15,00,1610612738,BOS,24.0,64,13,0.475,175,0.349,0.684,211,213,Kelly Olynyk,Forward-Center,22.25,3.92,8.25,1.45,2.12,0.95,10.25,1.44,4.73,1.7,1.0,0.61,1.53,137.2,-82.5,2.4,11.6,-6.4,7.2,37.8,28.9,30.0,18.3,-23.0,51.2,212.7
203482,2015-16,00,1610612738,BOS,25.0,69,8,0.455,210,0.405,0.75,209,163,Kelly Olynyk,Forward-Center,20.22,3.67,8.06,1.39,1.86,1.23,9.96,1.04,4.07,1.52,0.75,0.48,1.07,128.4,-80.6,3.1,11.1,-5.6,5.2,32.6,25.8,22.5,14.4,-16.0,49.8,190.7
203482,2016-17,00,1610612738,BOS,26.0,75,6,0.512,192,0.354,0.732,288,207,Kelly Olynyk,Forward-Center,20.51,3.47,6.77,1.2,1.64,0.91,9.04,0.97,4.81,1.97,0.59,0.39,1.28,121.4,-67.7,2.3,9.6,-4.9,4.8,38.5,33.5,17.7,11.7,-19.2,45.2,192.9
203482,2017-18,00,1610612748,MIA,27.0,76,22,0.497,280,0.379,0.77,342,222,Kelly Olynyk,Forward-Center,23.41,4.16,8.37,1.76,2.29,1.39,11.47,1.17,5.67,2.72,0.82,0.46,1.93,145.6,-83.7,3.5,14.1,-6.9,5.8,45.4,46.2,24.6,13.8,-29.0,57.4,236.8
203482,2018-19,00,1610612748,MIA,28.0,79,36,0.463,319,0.354,0.822,303,183,Kelly Olynyk,Forward-Center,22.94,3.3,7.14,1.92,2.34,1.43,9.96,0.91,4.75,1.77,0.67,0.47,1.44,115.5,-71.4,3.6,15.4,-7.0,4.6,38.0,30.1,20.1,14.1,-21.6,49.8,191.2
203482,2019-20,00,1610612748,MIA,29.0,67,9,0.462,234,0.406,0.86,261,173,Kelly Olynyk,Forward-Center,19.4,2.75,5.94,1.28,1.49,1.42,8.19,0.66,4.55,1.73,0.67,0.34,1.06,96.2,-59.4,3.6,10.2,-4.5,3.3,36.4,29.4,20.1,10.2,-15.9,40.9,170.5
203482,2020-21,00,0,TOT,30.0,70,62,0.484,368,0.342,0.829,402,207,Kelly Olynyk,Forward-Center,28.53,4.81,9.96,2.07,2.5,1.8,13.5,1.24,6.99,2.9,1.13,0.6,1.8,168.4,-99.6,4.5,16.6,-7.5,6.2,55.9,49.3,33.9,18.0,-27.0,67.5,286.2
203482,2020-21,00,1610612745,HOU,30.0,27,24,0.545,125,0.392,0.844,185,84,Kelly Olynyk,Forward-Center,31.11,6.48,11.89,4.22,5.0,1.81,19.0,1.59,8.44,4.15,1.44,0.59,2.63,226.8,-118.9,4.5,33.8,-15.0,8.0,67.5,70.6,43.2,17.7,-39.4,95.0,393.8
203482,2021-22,00,1610612765,DET,31.0,40,1,0.448,119,0.336,0.775,123,100,Kelly Olynyk,Forward-Center,19.1,3.2,7.15,1.72,2.22,1.0,9.12,1.35,4.42,2.78,0.78,0.48,1.45,112.0,-71.5,2.5,13.8,-6.7,6.8,35.4,47.3,23.4,14.4,-21.8,45.6,201.2
203482,2022-23,00,1610612762,UTA,32.0,68,68,0.499,236,0.394,0.853,338,232,Kelly Olynyk,Forward-Center,28.56,4.09,8.19,2.91,3.41,1.37,12.46,1.21,6.18,3.71,0.88,0.54,2.47,143.2,-81.9,3.4,23.3,-10.2,6.0,49.4,63.1,26.4,16.2,-37.1,62.3,264.1
203482,2023-24,00,1610612762,UTA,32.0,13,0,0.574,24,0.417,0.9,46,40,Kelly Olynyk,Forward-Center,20.62,2.69,4.69,1.38,1.54,0.77,7.54,2.23,5.77,3.77,0.92,0.15,2.0,94.1,-46.9,1.9,11.0,-4.6,11.2,46.2,64.1,27.6,4.5,-30.0,37.7,216.8
1630647,2021-22,00,1610612742,DAL,25.0,4,0,0.4,2,0.5,0.5,5,2,Eugene Omoruyi,Forward,4.5,0.5,1.25,0.5,1.0,0.25,1.75,0.5,1.75,0.5,0.0,0.0,0.0,17.5,-12.5,0.6,4.0,-3.0,2.5,14.0,8.5,0.0,0.0,-0.0,8.8,40.4
1630647,2022-23,00,0,TOT,26.0,40,6,0.443,89,0.281,0.68,68,91,Eugene Omoruyi,Forward,16.12,2.52,5.7,1.27,1.88,0.62,6.95,1.08,2.78,0.7,0.7,0.08,0.85,88.2,-57.0,1.6,10.2,-5.6,5.4,22.2,11.9,21.0,2.4,-12.8,34.8,122.3
1630647,2022-23,00,1610612765,DET,26.0,17,4,0.425,58,0.293,0.723,38,45,Eugene Omoruyi,Forward,21.94,3.35,7.88,2.0,2.76,1.0,9.71,1.24,3.47,1.0,0.82,0.18,1.06,117.2,-78.8,2.5,16.0,-8.3,6.2,27.8,17.0,24.6,5.4,-15.9,48.6,162.3
1630647,2023-24,00,1610612764,WAS,26.0,7,0,0.714,6,0.5,0.625,11,6,Eugene Omoruyi,Forward,7.14,2.14,3.0,0.71,1.14,0.43,5.43,0.57,2.14,0.86,0.43,0.14,0.86,74.9,-30.0,1.1,5.7,-3.4,2.8,17.1,14.6,12.9,4.2,-12.9,27.2,114.2
1626224,2017-18,00,1610612739,CLE,23.0,61,12,0.484,87,0.368,0.565,101,78,Cedi Osman,Forward,11.03,1.48,3.05,0.43,0.75,0.52,3.9,0.31,1.97,0.67,0.36,0.05,0.52,51.8,-30.5,1.3,3.4,-2.2,1.6,15.8,11.4,10.8,1.5,-7.8,19.5,76.6
1626224,2018-19,00,1610612739,CLE,24.0,76,75,0.427,374,0.348,0.779,312,195,Cedi Osman,Forward,32.16,4.74,11.11,1.86,2.38,1.71,13.04,0.59,4.7,2.57,0.79,0.14,1.5,165.9,-111.1,4.3,14.9,-7.1,2.9,37.6,43.7,23.7,4.2,-22.5,65.2,221.7
1626224,2019-20,00,1610612739,CLE,25.0,65,65,0.437,321,0.383,0.67,192,160,Cedi Osman,Forward,29.38,4.09,9.37,0.97,1.45,1.89,11.05,0.6,3.55,2.37,0.83,0.25,1.4,143.2,-93.7,4.7,7.8,-4.4,3.0,28.4,40.3,24.9,7.5,-21.0,55.2,195.9
1626224,2020-21,00,1610612739,CLE,26.0,59,26,0.374,324,0.306,0.8,163,119,Cedi Osman,Forward,25.61,3.71,9.93,1.29,1.61,1.68,10.39,0.64,3.41,2.95,0.9,0.15,1.36,129.8,-99.3,4.2,10.3,-4.8,3.2,27.3,50.2,27.0,4.5,-20.4,52.0,184.0
1626224,2021-22,00,1610612739,CLE,27.0,66,3,0.432,359,0.357,0.664,121,127,Cedi Osman,Forward,22.15,3.74,8.67,1.32,1.98,1.94,10.74,0.38,2.21,2.05,0.79,0.15,1.02,130.9,-86.7,4.8,10.6,-5.9,1.9,17.7,34.8,23.7,4.5,-15.3,53.7,174.7
1626224,2022-23,00,1610612739,CLE,28.0,77,2,0.451,312,0.372,0.694,151,122,Cedi Osman,Forward,20.1,3.1,6.88,0.97,1.4,1.51,8.69,0.32,2.29,1.49,0.45,0.14,0.68,108.5,-68.8,3.8,7.8,-4.2,1.6,18.3,25.3,13.5,4.2,-10.2,43.4,143.2
1626224,2023-24,00,1610612759,SAS,28.0,13,0,0.487,47,0.447,0.714,20,15,Cedi Osman,Forward,19.31,2.92,6.0,0.38,0.54,1.62,7.85,0.38,1.92,1.31,0.46,0.23,0.54,102.2,-60.0,4.1,3.0,-1.6,1.9,15.4,22.3,13.8,6.9,-8.1,39.2,139.1
1626162,2015-16,00,1610612764,WAS,20.0,63,9,0.427,79,0.316,0.633,108,100,Kelly Oubre Jr.,Forward-Guard,10.65,1.43,3.35,0.49,0.78,0.4,3.75,0.4,2.11,0.21,0.35,0.11,0.54,50.0,-33.5,1.0,3.9,-2.3,2.0,16.9,3.6,10.5,3.3,-8.1,18.8,66.1
1626162,2016-17,00,1610612764,WAS,21.0,79,5,0.421,188,0.287,0.758,200,195,Kelly Oubre Jr.,Forward-Guard,20.32,2.35,5.59,0.95,1.25,0.68,6.34,0.77,3.3,0.59,0.73,0.22,0.63,82.2,-55.9,1.7,7.6,-3.8,3.8,26.4,10.0,21.9,6.6,-9.4,31.7,122.8
1626162,2017-18,00,1610612764,WAS,22.0,81,11,0.403,369,0.341,0.82,304,234,Kelly Oubre Jr.,Forward-Guard,27.54,3.93,9.75,2.36,2.88,1.56,11.77,0.73,4.48,1.21,0.99,0.43,1.11,137.6,-97.5,3.9,18.9,-8.6,3.6,35.8,20.6,29.7,12.9,-16.7,58.8,199.0
1626162,2018-19,00,0,TOT,23.0,69,19,0.445,338,0.32,0.775,254,181,Kelly Oubre Jr.,Forward-Guard,28.04,5.43,12.2,2.74,3.54,1.57,15.17,1.03,4.71,1.22,1.22,0.86,1.49,190.0,-122.0,3.9,21.9,-10.6,5.2,37.7,20.7,36.6,25.8,-22.4,75.8,262.6
1626162,2018-19,00,1610612756,PHX,23.0,40,12,0.453,206,0.325,0.761,149,110,Kelly Oubre Jr.,Forward-Guard,29.5,6.08,13.42,3.02,3.98,1.68,16.85,1.18,4.9,1.6,1.42,0.98,1.82,212.8,-134.2,4.2,24.2,-11.9,5.9,39.2,27.2,42.6,29.4,-27.3,84.2,296.3
1626162,2019-20,00,1610612756,PHX,24.0,56,55,0.452,307,0.352,0.78,294,192,Kelly Oubre Jr.,Forward-Guard,34.52,6.66,14.75,3.43,4.39,1.93,18.68,1.2,6.45,1.52,1.27,0.71,1.48,233.1,-147.5,4.8,27.4,-13.2,6.0,51.6,25.8,38.1,21.3,-22.2,93.4,318.6
1626162,2020-21,00,1610612744,GSW,25.0,55,50,0.439,285,0.316,0.695,247,121,Kelly Oubre Jr.,Forward-Guard,30.69,5.78,13.16,2.24,3.22,1.64,15.44,1.49,5.98,1.33,1.04,0.76,1.27,202.3,-131.6,4.1,17.9,-9.7,7.4,47.8,22.6,31.2,22.8,-19.0,77.2,273.0
1626162,2021-22,00,1610612766,CHA,26.0,76,13,0.44,553,0.345,0.667,223,189,Kelly Oubre Jr.,Forward-Guard,26.3,5.39,12.26,1.66,2.49,2.51,14.96,1.04,3.97,1.11,1.01,0.41,0.88,188.6,-122.6,6.3,13.3,-7.5,5.2,31.8,18.9,30.3,12.3,-13.2,74.8,238.2
1626162,2022-23,00,1610612766,CHA,27.0,48,40,0.431,339,0.319,0.76,184,141,Kelly Oubre Jr.,Forward-Guard,32.25,7.35,17.06,3.29,4.33,2.25,20.25,1.35,5.19,1.12,1.42,0.38,1.33,257.2,-170.6,5.6,26.3,-13.0,6.8,41.5,19.0,42.6,11.4,-20.0,101.2,308.0
1626162,2023-24,00,1610612755,PHI,27.0,8,5,0.5,37,0.378,0.786,30,19,Kelly Oubre Jr.,Forward-Guard,29.0,5.88,11.75,2.75,3.5,1.75,16.25,1.38,5.12,0.62,1.38,0.38,0.88,205.8,-117.5,4.4,22.0,-10.5,6.9,41.0,10.5,41.4,11.4,-13.2,81.2,283.4
101108,2005-06,00,1610612740,NOK,21.0,78,78,0.43,177,0.282,0.847,339,218,Chris Paul,Guard,36.0,5.22,12.14,5.05,5.96,0.64,16.13,0.78,5.13,7.83,2.24,0.08,2.35,182.7,-121.4,1.6,40.4,-17.9,3.9,41.0,133.1,67.2,2.4,-35.2,80.6,378.4
101108,2006-07,00,1610612740,NOK,22.0,64,64,0.437,143,0.35,0.818,226,154,Chris Paul,Guard,36.77,5.95,13.61,4.56,5.58,0.78,17.25,0.84,4.38,8.89,1.84,0.05,2.52,208.2,-136.1,2.0,36.5,-16.7,4.2,35.0,151.1,55.2,1.5,-37.8,86.2,389.3
101108,2007-08,00,1610612740,NOH,23.0,80,80,0.488,249,0.369,0.851,259,185,Chris Paul,Guard,37.58,7.88,16.14,4.15,4.88,1.15,21.05,0.78,4.01,11.56,2.71,0.05,2.51,275.8,-161.4,2.9,33.2,-14.6,3.9,32.1,196.5,81.3,1.5,-37.6,105.2,518.8
101108,2008-09,00,1610612740,NOH,24.0,78,78,0.503,176,0.364,0.868,363,212,Chris Paul,Guard,38.49,8.09,16.09,5.83,6.72,0.82,22.83,0.88,5.54,11.04,2.77,0.13,2.96,283.2,-160.9,2.0,46.6,-20.2,4.4,44.3,187.7,83.1,3.9,-44.4,114.2,543.9
101108,2009-10,00,1610612740,NOH,25.0,45,45,0.493,127,0.409,0.847,171,118,Chris Paul,Guard,38.04,6.98,14.16,3.58,4.22,1.16,18.69,0.44,4.24,10.67,2.13,0.18,2.49,244.3,-141.6,2.9,28.6,-12.7,2.2,33.9,181.4,63.9,5.4,-37.4,93.4,464.3
101108,2010-11,00,1610612740,NOH,26.0,80,80,0.463,183,0.388,0.878,289,196,Chris Paul,Guard,36.0,5.38,11.6,4.21,4.8,0.89,15.85,0.48,4.09,9.78,2.35,0.06,2.21,188.3,-116.0,2.2,33.7,-14.4,2.4,32.7,166.3,70.5,1.8,-33.2,79.2,413.5
101108,2011-12,00,1610612746,LAC,27.0,60,60,0.478,213,0.371,0.861,171,138,Chris Paul,Guard,36.35,7.08,14.83,4.33,5.03,1.32,19.82,0.7,3.55,9.05,2.53,0.07,2.07,247.8,-148.3,3.3,34.6,-15.1,3.5,28.4,153.9,75.9,2.1,-31.0,99.1,454.2
101108,2012-13,00,1610612746,LAC,28.0,70,70,0.481,232,0.328,0.885,209,143,Chris Paul,Guard,33.36,5.89,12.23,4.09,4.61,1.09,16.94,0.76,3.74,9.69,2.41,0.14,2.27,206.2,-122.3,2.7,32.7,-13.8,3.8,29.9,164.7,72.3,4.2,-34.0,84.7,431.1
101108,2013-14,00,1610612746,LAC,29.0,62,62,0.467,212,0.368,0.855,230,157,Chris Paul,Guard,35.02,6.55,14.03,4.76,5.56,1.26,19.11,0.61,4.32,10.69,2.48,0.06,2.34,229.2,-140.3,3.2,38.1,-16.7,3.0,34.6,181.7,74.4,1.8,-35.1,95.6,469.5
101108,2014-15,00,1610612746,LAC,30.0,82,82,0.485,349,0.398,0.9,324,203,Chris Paul,Guard,34.84,6.93,14.27,3.52,3.91,1.7,19.07,0.63,4.59,10.22,1.9,0.18,2.32,242.6,-142.7,4.2,28.2,-11.7,3.2,36.7,173.7,57.0,5.4,-34.8,95.4,457.2
101108,2015-16,00,1610612746,LAC,31.0,74,74,0.462,329,0.371,0.896,271,185,Chris Paul,Guard,32.7,6.96,15.05,3.97,4.43,1.65,19.54,0.53,4.19,9.97,2.05,0.18,2.62,243.6,-150.5,4.1,31.8,-13.3,2.7,33.5,169.5,61.5,5.4,-39.3,97.7,446.7
101108,2016-17,00,1610612746,LAC,32.0,61,61,0.476,302,0.411,0.892,264,146,Chris Paul,Guard,31.49,6.13,12.87,3.8,4.26,2.03,18.1,0.66,4.98,9.23,1.95,0.13,2.41,214.6,-128.7,5.1,30.4,-12.8,3.3,39.8,156.9,58.5,3.9,-36.2,90.5,425.3
101108,2017-18,00,1610612745,HOU,33.0,58,58,0.46,379,0.38,0.919,276,141,Chris Paul,Guard,31.84,6.33,13.76,3.5,3.81,2.48,18.64,0.64,5.4,7.88,1.66,0.24,2.21,221.6,-137.6,6.2,28.0,-11.4,3.2,43.2,134.0,49.8,7.2,-33.2,93.2,404.2
101108,2018-19,00,1610612745,HOU,34.0,58,58,0.419,355,0.358,0.862,229,146,Chris Paul,Guard,32.02,5.21,12.41,3.02,3.5,2.19,15.62,0.62,4.57,8.16,1.97,0.31,2.62,182.4,-124.1,5.5,24.2,-10.5,3.1,36.6,138.7,59.1,9.3,-39.3,78.1,363.1
